ID_INST	EduDad	EduMom	floors	walls	sanitary	OverCr	dvd	cellPhone	fridge	washMach	heater	microWave	soundEqui	car	books	SEXO	ZONA	SECTOR	INSE
185279000013	0.235294117647059	0.117647058823529	0	0	0.0588235294117647	0.0588235294117647	0	0	0	0	0	0	0	0	0.0588235294117647	0	0	0	0
186001000175	0.0846153846153846	0.0923076923076923	0.0153846153846154	0.0153846153846154	0.0307692307692308	0.0384615384615385	0	0	0	0	0	0	0	0	0.0846153846153846	0	0	0	0
186573000354	0.117021276595745	0.0531914893617021	0	0.0106382978723404	0.0212765957446809	0.0425531914893617	0	0	0	0	0	0	0	0	0.0319148936170213	0	0	0	0
186760000104	0.2	0.04	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
186885002061	0.103896103896104	0.116883116883117	0	0	0.0649350649350649	0.025974025974026	0	0	0	0	0	0	0	0	0.025974025974026	0.012987012987013	0	0	0
195001001731	0.363636363636364	0.363636363636364	0.181818181818182	0.181818181818182	0.181818181818182	0.181818181818182	0	0	0	0	0	0	0	0	0.272727272727273	0	0	0	0
197001000029	0.0689655172413793	0.0862068965517241	0	0.0172413793103448	0.0172413793103448	0.0172413793103448	0	0	0	0	0	0	0	0	0.0517241379310345	0	0	0	0
205001010264	0.169230769230769	0.0769230769230769	0	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205240000351	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0
205308000452	0.25	0.176470588235294	0	0.0147058823529412	0.0294117647058824	0.0294117647058824	0	0	0	0	0	0	0	0	0.102941176470588	0	0	0	0
205376000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205541000101	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205576000180	0.0909090909090909	0	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0
205615000397	0.0789473684210526	0.0526315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0
205615000877	0.159090909090909	0.0681818181818182	0.0227272727272727	0.0227272727272727	0.0227272727272727	0.0227272727272727	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0
205649000787	0.142857142857143	0	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0
205656000164	0.243243243243243	0.108108108108108	0.027027027027027	0.027027027027027	0.0540540540540541	0.0810810810810811	0	0	0	0	0	0	0	0	0.0540540540540541	0	0	0	0
205674000121	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205690000262	0.157894736842105	0.157894736842105	0.0526315789473684	0	0.105263157894737	0.0526315789473684	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0
205837000000	0.0833333333333333	0.166666666666667	0.166666666666667	0	0.0833333333333333	0.0833333333333333	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0
205837000280	0.395833333333333	0.375	0	0	0.0416666666666667	0.0416666666666667	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0
205837005133	0.256410256410256	0.230769230769231	0.0769230769230769	0.0256410256410256	0.0256410256410256	0.0256410256410256	0	0	0	0	0	0	0	0	0.0769230769230769	0.0256410256410256	0	0	0
205837005524	0.153846153846154	0.179487179487179	0.0769230769230769	0.102564102564103	0.128205128205128	0.102564102564103	0	0	0	0	0	0	0	0	0.102564102564103	0	0	0	0
205847001098	0.0833333333333333	0	0	0.0833333333333333	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
205890000356	0.166666666666667	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0
205895001733	0.153846153846154	0.269230769230769	0.0384615384615385	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0.115384615384615	0	0	0	0
208606000154	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.0625	0	0	0	0
211850000108	0.153846153846154	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0.0769230769230769	0	0	0	0
