PERIODO;DANE_ESTABLECIMIENTO;DANE_SEDE;PROM MATEMÁTICA;PROM CIENCIAS SOCIALES;PROM FILOSOFÍA;PROM BIOLOGÍA;PROM QUÍMICA;PROM FÍSICA;PROM NGLÉS;ESTUDIANTES
20131;176111000515;176111000515;59,75;47;46,25;47,75;48;51,5;47,75;4
20132;295001004191;295001004191;38,3;40,4;35,9;39,9;41,1;40,1;44,1;10
20132;120011001012;120011001012;43,6875;42,65625;37,3125;41,84375;44,5;43,59375;40,8125;32
20132;205101000371;205101000371;45,875;45,25;44,625;45,125;43;42,375;44,875;8
20132;244279001300;244279001300;42,21428571;39,71428571;38,85714286;41,71428571;42,64285714;44;37,5;14
20132;468051000527;468051000527;39,66666667;38;38,33333333;37,33333333;36,66666667;30,33333333;39;3
20132;376001008544;376001008544;47,68965517;45,82758621;43,51724138;45,75862069;44,48275862;46,44827586;47,75862069;29
20131;325307000047;325307000047;53,875;51;47;48,25;52,25;54,25;62,875;8
20132;252560000340;252560000340;46,59259259;46,7037037;40,55555556;46,18518519;48,81481481;48;41,51851852;27
20132;115022000260;115022000260;41,26923077;42,38461538;37,34615385;40,84615385;41,61538462;37,5;41,61538462;26
20132;154001006409;154001006409;43,05084746;43,55932203;39,40677966;43,83050847;44,42372881;42,59322034;42,45762712;59
20131;320001068673;320001068673;42,6;41,33333333;33,13333333;42,8;41,2;39,13333333;39,73333333;15
20131;150006000934;150006000934;51,5;41;29,5;38;37,5;37;40;2
20131;317001003716;317001003716;59,13333333;52,66666667;51,13333333;51,26666667;54,66666667;52,4;71,8;15
20132;247318000528;247318000528;41,38888889;40,61111111;38,88888889;41,55555556;44,11111111;43,16666667;38,66666667;18
20132;154001008967;154001008967;38,23809524;42,33333333;37,14285714;43,38095238;43,19047619;42,9047619;41,04761905;21
20132;217614000855;217614000855;40,17647059;42,70588235;38,05882353;43,11764706;38,29411765;41,23529412;41,41176471;17
20132;270523000192;270523000192;40,6875;38,6875;35,625;35,875;39;40;37,5;16
20132;318001002961;318001002961;48,73333333;47,8;44,33333333;49,66666667;52,13333333;49,66666667;49,06666667;15
20132;215469000075;215469000075;44,2;43,4;40,53333333;39,13333333;40,66666667;42,6;44,33333333;15
20132;176001025946;176001025946;38,97560976;39,68292683;34,75609756;40,65853659;39,68292683;37,46341463;38,2195122;41
20132;185230000085;185230000085;43,79310345;47,27586207;41,34482759;44,55172414;46,51724138;45,62068966;44,10344828;29
20131;123001002516;123001002516;49,5;53,5;47;48,5;44,5;53,5;49;2
20131;252317000412;252317000412;58;47;46;59;67;55;42;1
20131;166682001319;166682001319;49,625;47,875;43,75;49,125;51,75;47,75;43,625;8
20131;176863000336;176863000336;43,83333333;40,66666667;37,16666667;43,66666667;44,83333333;45,16666667;37,33333333;6
20132;376001020528;376001020528;41,375;41,125;34,58333333;40,54166667;41,54166667;39,79166667;42,54166667;24
20132;311001092541;311001092541;42,88235294;46,23529412;41,52941176;42,64705882;47,70588235;45,58823529;47,64705882;17
20132;368001006387;368001006387;53,5;49,9;44,7;50,5;47,6;51,9;75;10
20132;276736000488;276736000721;42,14285714;43;36,57142857;39,42857143;44,28571429;45,57142857;40;7
20132;154670000025;154670000025;40,09375;42,25;39,78125;42,46875;41,03125;40,5;40,21875;32
20132;213430003082;213430003082;40,58823529;41,70588235;36,88235294;41,70588235;43,23529412;42,82352941;39,94117647;17
20131;125290000103;125290000103;56,55555556;47,88888889;45,44444444;51,33333333;47,77777778;50,11111111;50;9
20132;368307000714;368307000714;51,67647059;47;43,38235294;51,26470588;54,64705882;51,29411765;53,38235294;34
20131;352356000149;352356000149;47,13043478;46,52173913;45,2173913;46,52173913;45,26086957;44,43478261;45,47826087;23
20131;181794000748;181794000748;47,375;44,125;39,5;46,125;47;42,75;48,75;8
20132;250006000203;250006000203;47,52631579;46,26315789;37;44,47368421;47,94736842;49;45,63157895;19
20131;368077000205;368077000205;59,2;49,8;42,4;47,8;57,2;56,4;54,2;5
20132;373443001183;373443001183;41,23529412;48,05882353;45,64705882;47,94117647;48,76470588;47,76470588;44,94117647;17
20132;476126000418;476126000418;42,41176471;44;38,35294118;42,29411765;46,64705882;44,58823529;40,47058824;17
20132;305861000503;305861000503;39,94117647;40,41176471;38,23529412;41,52941176;42,23529412;39,76470588;38,82352941;17
20131;168547000551;168547000551;53,55;45,65;47;49,4;49,85;50;47,05;20
20132;325754003428;325754003428;42,65217391;41,08695652;37,30434783;44,2173913;42,17391304;43,86956522;42,97826087;46
20132;205607000175;205607000175;45,14285714;43,76190476;38,57142857;44,57142857;44,04761905;42,14285714;42,80952381;21
20131;311001001901;311001001901;65,5;60,33333333;45,5;55,33333333;59,16666667;54,5;65;6
20131;154001011044;154001011044;55,75;42,75;38,75;53;46,5;49,25;44,75;4
20132;308001004829;308001004829;41,75;41,1875;30,375;40,1875;41,875;39,5625;39,625;16
20132;308758003871;308758003871;42,14285714;41,14285714;34;43,14285714;44,57142857;47,14285714;41,57142857;7
20132;223182000620;223182000620;40,8;41,05;38,6;39,55;43,25;45,95;40,8;20
20132;297001002107;297001002107;39,36363636;41,27272727;34,63636364;37,09090909;38,72727273;35,27272727;40;11
20131;176001005716;176001005716;51,37931034;49,37931034;43,48275862;49,10344828;47,24137931;45,62068966;49,17241379;29
20131;311265001152;311265001152;51;56;38;47;45;45;61;1
20132;285225000870;285225000870;42,7;41,8;35,8;39,8;41,5;37,8;43,2;10
20131;111001026964;111001026964;44,8;47;46,8;48,2;51,2;48,6;51,6;5
20132;325307000021;325307000021;39,2;41,36;37,44;39,2;41,84;38,2;39,68;25
20131;117001001161;117001001161;53,22727273;48,63636364;45,63636364;48,09090909;49,63636364;45,18181818;44,86363636;22
20132;376001013793;376001013793;41,06666667;44,53333333;40,33333333;45,6;45,93333333;43,86666667;42,86666667;15
20132;420383000342;420383000342;39,4;44,93333333;40,26666667;45,46666667;45,73333333;43,26666667;43,66666667;15
20131;311001065390;311001065390;46,5;51,5;47;51,5;50,5;41,5;45;2
20132;273352000163;273352000163;45,0952381;44;39;43,0952381;43,38095238;44,80952381;41,04761905;21
20131;125815000401;125815000401;48;45,25;48,5;43;43,25;45,25;48;4
20132;215664000055;215664000055;41,15384615;40,61538462;33,15384615;41,15384615;41,92307692;42,15384615;37,23076923;13
20131;311001002312;311001002312;56,66666667;45,33333333;52;48;48;47,66666667;59,33333333;3
20131;376147000090;376147000090;50,5;46;46,25;47,25;46,25;43;59,5;4
20132;219698000041;219698000041;35,63636364;38;28,09090909;41,18181818;39,72727273;35;36,18181818;11
20131;119022001172;119022001172;48;51;41;49;49;34;29;1
20132;376109003701;376109003701;47,39285714;47;42,25;49,96428571;47,17857143;48,42857143;46,92857143;28
20132;341001003421;341001003421;50,4;45,8;44,24;48,24;49,44;48,6;48,48;25
20132;205411000207;205411000207;42,375;43,25;42,375;46,125;41,25;46;42,375;8
20132;376001091281;376001091281;41,55555556;44,72222222;40,22222222;44,38888889;44,22222222;44,94444444;43,83333333;18
20132;305264000225;305264000225;57,75;50,33333333;44;51,75;51,75;54,08333333;55,58333333;12
20131;215759000630;215759000630;36,5;43;44,5;52,5;48;37;42;2
20132;468385000016;468385000016;37,94117647;39,94117647;36,94117647;39,11764706;40,70588235;39,76470588;35,17647059;17
20131;108685000020;108685000020;52,42857143;45;39,42857143;43,14285714;44,57142857;41,57142857;48;7
20131;166170000949;166170000949;54,16666667;48,5;40,91666667;47,91666667;48,16666667;48,08333333;51,33333333;12
20131;311001006601;311001006601;74;54,5;53;52,5;53;56,25;56,25;4
20131;105541000026;105541000026;41,33333333;48;50;44,66666667;36;37,33333333;45;3
20132;215325000321;215325000321;46,37037037;45,07407407;39,40740741;44,85185185;47,66666667;46,81481481;43,14814815;27
20131;311001026190;311001026190;46,5;50,5;43;51,5;52;45;50;2
20132;325899090060;325899090060;48,68965517;50,72413793;42,96551724;48,4137931;47,82758621;47,4137931;53,13793103;29
20131;152687000026;152687000026;50,71428571;47,42857143;39,71428571;48,71428571;49,42857143;44,57142857;43,42857143;7
20131;166001004242;166001004242;51;51;46;42;41;55;50;1
20132;311001101850;311001101850;54,96;49,64;43,16;49,2;52,44;54,28;67,88;25
20131;166001000654;166001000654;48;48;44;46,14285714;41,57142857;46,85714286;44,28571429;7
20131;311001093016;311001093016;55,75;48,5;51,75;49,75;54,5;54,5;50,25;4
20131;111001020168;111001020168;53,66666667;49,88888889;50,88888889;51;51,33333333;51,22222222;46;9
20132;225805000211;225805000211;44,91666667;43,25;35,91666667;42,58333333;44,75;46,25;43,5;12
20132;425430001265;425430001265;48,07142857;49,35714286;41,28571429;47,57142857;46,42857143;48,71428571;52,07142857;14
20131;176001003161;176001003161;48,63636364;46,27272727;40,63636364;47,09090909;44,90909091;42,09090909;42,90909091;11
20132;252418000154;252418000154;43,71428571;41,42857143;40,92857143;40,64285714;41,92857143;41,5;37;14
20132;281736002581;281736002581;41,17647059;42,41176471;39,29411765;39,76470588;40,17647059;40,88235294;39,29411765;17
20132;376001038648;376001038648;42,08333333;42,5;35,41666667;39,16666667;41,33333333;41,16666667;41,08333333;12
20131;176520000519;176520000519;56,33333333;45;58,66666667;48,33333333;50;45,66666667;44,33333333;3
20132;254810002061;254810002061;42,07142857;34,78571429;34,21428571;40,57142857;38,14285714;37,21428571;39,71428571;14
20131;168001002633;168001002633;50,65;47,35;43,3;49,9;51,05;47,95;45,1;20
20132;311001088403;311001088403;48,57894737;52,68421053;46,63157895;51,26315789;48,73684211;48,57894737;67,36842105;19
20132;347001000756;347001000756;46,6875;44,0625;39,5625;44,4375;45,0625;38,625;41,5625;16
20131;241020000047;241020000047;48;47,33333333;41;43,66666667;50,66666667;49,66666667;41,66666667;3
20131;168276000134;168276000134;48,28571429;45,28571429;39,42857143;44,85714286;44,28571429;42,28571429;46,14285714;7
20132;281794000602;281794000602;41,53333333;43,13333333;41;42,66666667;47,46666667;46,13333333;42,4;15
20132;468418000513;468418000513;32,375;36,625;32,75;34,875;36,75;39,75;37,125;8
20131;111001027308;111001027308;49,6;42;34,4;45,4;46,6;40,8;43,6;5
20132;285430000611;285430000611;39,1875;38,0625;33,375;38,4375;41,1875;39,8125;40;16
20131;117042000650;117042000650;56,8;46,6;50,4;50,6;48,8;43;43;5
20131;105284000788;105284000788;37,66666667;43;33,55555556;42;39,33333333;36,33333333;40,55555556;9
20132;327001003690;327001003690;43,45454545;41,45454545;37,09090909;44,54545455;46;36,18181818;43,63636364;11
20132;205308000452;205308000452;44,52380952;46,42857143;41,0952381;46,0952381;45,80952381;48,0952381;48,85714286;21
20131;105591000027;105591000027;38;44,25;32,25;44,25;44;41;39;4
20132;311001106401;311001106401;45,20833333;43,79166667;39,20833333;43,08333333;42,5;45,58333333;42,41666667;24
20131;373411002242;373411002242;37,22222222;42,66666667;39,33333333;44,77777778;43;44;43,55555556;9
20132;468464000849;468464000849;38,6875;40,4375;32,3125;40,875;40,1875;39;41,8125;16
20131;225754000238;225754000238;54,75;46;39,5;52,5;50;48,5;45,75;4
20131;223189000323;223189000323;32,11111111;36,22222222;33;40,66666667;38,66666667;35,77777778;38,66666667;9
20131;176275000915;176275000915;44,5;45,33333333;43,58333333;44,58333333;46,25;42,58333333;45,41666667;12
20131;154003001668;154003001668;44;52,5;48,5;51,5;54,5;47,5;44,5;2
20132;305051008111;305051008111;23;38;32,5;47;42;28,5;33,5;2
20132;108433001082;108433001082;40,45714286;42,28571429;38,74285714;41,28571429;43,82857143;41,42857143;38,74285714;35
20132;247720000347;247720000347;42,85;39,75;34,25;39,1;40,85;38,1;38,35;20
20131;308001015995;308001015995;41;36;35;45,5;43;40;45;2
20132;227077002078;227077002078;42,78571429;39,71428571;35,35714286;38,78571429;36;41,14285714;35,35714286;14
20131;252411000582;252411000582;45,75;48,25;39,75;49,75;48,75;45;43,25;4
20132;385001003916;385001003916;69,68421053;59,21052632;53,47368421;58,42105263;65;64;60,36842105;19
20131;154001010820;154001010820;55;51,5;32;54;53;44;41;2
20131;119001000575;119001000575;43,33333333;45,66666667;35,66666667;47;48,66666667;41,33333333;45;3
20131;320001002834;320001002834;44,5;45,5;41;41,5;44;39,5;39,5;2
20131;268081001220;268081001220;50,33333333;46;47,33333333;49;49,33333333;50,33333333;44,33333333;3
20132;305001014248;305001014248;49,875;46,875;40,83333333;48,33333333;46,875;47,33333333;46,95833333;24
20132;368001002349;368001002349;40,6875;42,25;37,25;44,9375;43,5625;46,4375;44,0625;16
20131;150350000030;150350000030;58;38;38;42;49;50;39;1
20132;368276002136;368276002136;43,88888889;45,5;40,11111111;46,38888889;43,05555556;42,88888889;41,88888889;18
20132;105250000169;105250000380;37,67741935;37,16129032;33,19354839;39,83870968;37,87096774;38;35,70967742;31
20131;170235000256;170235000256;42,33333333;43;39;47,66666667;35,66666667;39,66666667;38;3
20132;311001105766;311001105766;48,75;47,75;41,5;46,25;43;44,5;54,75;4
20132;299524000046;299524000046;39,5;42,5;41,75;39;41;42,25;41;4
20131;291001000581;291001000581;29,5;48;47;45,5;38,5;46;39,5;2
20131;105440000131;105440000131;58;43;33;31;43;37;42;1
20131;376001001523;376001001523;72;48,75;47,5;53,75;58,5;49;61,75;4
20131;368001005062;368001005062;38;34;33,75;35,75;39,75;35,5;35,5;4
20132;376001030141;376001030141;47,75;51,5;54;50;52,75;50,75;68,25;4
20132;268276000040;268276000040;44,0952381;45,19047619;39,52380952;45,85714286;45,28571429;42,85714286;42,61904762;21
20131;376109009326;376109009326;40,66666667;43,25;40,83333333;43,41666667;42,08333333;38,33333333;42,66666667;12
20132;205101000304;205101000304;39,28;43,16;39,52;40,4;41,96;40,48;39,96;25
20132;311001090360;311001090360;51,16666667;49;44,77777778;52,94444444;51,61111111;51,16666667;53,38888889;18
20131;368001002322;368001002322;71,07142857;54,85714286;57,42857143;57,35714286;60,78571429;63,42857143;70,57142857;14
20132;213600000687;213600000687;39,66666667;42,23333333;39,96666667;43,06666667;42,23333333;43,7;39,06666667;30
20132;105001020273;105001020273;45,72727273;42,27272727;38,54545455;43,45454545;42,09090909;44,72727273;37,54545455;11
20132;319050004348;319050004348;36,16666667;39,83333333;38,33333333;41,5;44,66666667;38,83333333;40,33333333;6
20131;125899000134;125899000134;58;66;65;52;60;70;68;1
20131;276111000781;276111000781;53,42857143;48,5;44,85714286;49,71428571;49,92857143;46;52,07142857;14
20132;366001004501;366001004501;43,2;44,6;39,4;50;44;46,4;46,4;5
20131;376001015371;376001015371;48;47;44,33333333;49;53;53,33333333;47,33333333;3
20131;252381000418;252381000418;57,83333333;45,16666667;46,33333333;52;58,33333333;56,83333333;47,83333333;6
20131;341001005431;341001005431;58,47058824;48,70588235;47,47058824;49,70588235;49,82352941;46,52941176;52,64705882;17
20131;173563000017;173563000017;46,83333333;42,83333333;41,16666667;46;46,83333333;35,16666667;42,83333333;6
20131;341006001175;341006001175;48,30769231;47,69230769;42;50;49,23076923;47,38461538;44,30769231;13
20132;227361002193;227361002193;36,33333333;32;26;39,66666667;38,66666667;44;41,66666667;3
20131;325320000561;325320000561;48;45;38;43;47;46;50;2
20131;113836000039;113836000039;40;40,33333333;31,33333333;43,33333333;33,66666667;39,33333333;43;3
20131;241799000200;241799000200;46,5;41;32;49;38,5;37;42,5;2
20131;308001001889;308001001889;36;40,5;42;44;36;44;50;2
20132;218753000211;218753000211;37,88888889;38,11111111;34,44444444;39,88888889;40;42;42,11111111;9
20132;227073000411;227073000411;37,25;37,16666667;35,75;38,16666667;40;36,91666667;40,66666667;12
20131;376001014404;376001014404;61,33333333;57,66666667;47,33333333;52;58;57,66666667;47,33333333;3
20131;111001104329;111001104329;49,25;44,875;37;45,5;44,75;44,625;48,75;8
20132;419450001270;419450001270;40,25;45,75;41,25;47,75;42,5;40,5;47,25;4
20131;311848000651;311848000651;52,8;47,8;41;45,4;49,6;46;56,6;5
20132;219743000147;219743000147;40,5;43,16666667;31,5;38,83333333;39,16666667;33,66666667;34,83333333;6
20132;219256000247;219256000247;37,33333333;39,5;36,83333333;40,33333333;43,16666667;44,66666667;38,83333333;6
20131;173001010842;173001010842;48,2;48;45,6;46,8;44,6;44,8;45,6;5
20132;254871000125;254871000125;41,85714286;46;36,28571429;43,85714286;40,85714286;36,42857143;45,28571429;7
20132;205234001672;205234001672;37;40,375;28,5;34,75;35,75;32,875;34,625;8
20132;368655001261;368655001261;61,85714286;55,42857143;54,28571429;58,28571429;65;57,14285714;61,42857143;7
20132;376520007097;376520007097;43,8;43,6;38,8;48,2;42,4;40,2;44,2;5
20132;447798000327;447798000327;47,5;40;22;38;43;32,5;38,5;2
20132;250711001235;250711001235;39,7;43,4;33,6;41,6;41,9;44,9;41,8;10
20132;325899001571;325899001571;45,29411765;45,47058824;39,23529412;46,29411765;44,23529412;44,23529412;44,70588235;17
20132;168001001025;168001003079;41;45;25;43;40;31;38;1
20132;308001076421;308001076421;38,66666667;34,77777778;33,22222222;40,77777778;35,77777778;33,77777778;36,55555556;9
20131;354518001490;354518001490;42,66666667;43,66666667;41,33333333;43,33333333;45,33333333;41;47,33333333;3
20131;105266000461;105266000461;52,66666667;50,33333333;50,66666667;45,66666667;33;44,66666667;47,66666667;3
20131;168001005691;168001005691;61;59;50;56;67;60;77;1
20131;368001002365;368001002365;63,8;46,6;44,2;56,4;58,2;54,6;49,6;5
20131;176113000377;176113000377;40,16666667;43,66666667;33,83333333;43,16666667;41,83333333;41,66666667;35,66666667;6
20132;299572000015;299572000015;40,71428571;41,71428571;37,71428571;40,28571429;43,71428571;42,42857143;39,71428571;7
20132;311001093601;311001093601;55,86363636;52,04545455;46,04545455;52,04545455;54,68181818;54,13636364;62,45454545;22
20132;168468000502;168468000502;46,02702703;45,83783784;40,94594595;45,05405405;44,75675676;45,18918919;42,67567568;37
20131;125572000033;125572000033;45,66666667;41,33333333;36,33333333;45,11111111;43,55555556;43,33333333;40,22222222;9
20132;376001020676;376001020676;67;58;29;49;53;59;45;1
20131;115162000120;115162000120;52;47,125;43,25;46,125;50,875;46,875;43,25;8
20132;219212000185;219212000185;36,66666667;42,66666667;33,83333333;47;42,66666667;43,33333333;44;6
20131;273622000683;273622000136;50;41;42;44;45;40,5;42,5;2
20132;223001001239;223001001239;43,73684211;42,31578947;40,47368421;45,42105263;44,78947368;45,68421053;39,15789474;19
20132;373001008201;373001008201;86;62;58;69;73;56;68;1
20131;105360000318;105360000318;43,14285714;42,57142857;38;45,14285714;40,14285714;45,28571429;43,42857143;7
20132;381794004629;381794004629;51,81818182;54,72727273;45,81818182;52,90909091;58,09090909;55,63636364;50,36363636;11
20131;168266000268;168266000268;62,14285714;47,28571429;44,71428571;50,85714286;54,14285714;50,14285714;44,14285714;7
20132;311001109061;311001109061;52,25;49,75;48,75;50;49;47,75;49,25;4
20131;315693000298;315693000298;53,5;48;45,5;45;50,5;47,5;48;2
20132;273226000620;273226000620;43;43;35,5;39,5;36,5;39,5;39,5;4
20131;425290002229;425290002229;45,33333333;41,55555556;35;46,22222222;40,77777778;39,44444444;41,77777778;9
20132;297001002115;297001002115;37;43,25;30;40;40,75;40,25;42;4
20132;217013000602;217013000602;36,4;42,8;38,8;42,4;41;36,6;35;5
20132;213001000091;213001000091;38,06666667;36,2;32,8;39,6;37,8;33,93333333;34,2;15
20131;118150000719;283592002029;62;47,5;35,5;45,5;50,5;48,5;44,5;2
20131;241791000081;241791000081;41;38,5;45,5;43;41;38,5;42,5;2
20132;441001003433;441001003433;38,8;46;40;42,8;45,6;45;39,4;5
20131;311001109371;311001109371;48,375;43,5;40;43,375;43,125;42,125;40,25;8
20131;311769000751;311769000751;62,75;60;48,25;51,5;53,25;58,75;74;4
20131;108634000025;108634000025;43;52;56;53;52,5;46;56,5;2
20131;211102000201;211102000201;69,5;53;52,5;52,5;54,5;61;48,25;4
20131;111001001538;111001001538;48;49,33333333;53,33333333;54,66666667;55,66666667;49;50,33333333;3
20132;219760000193;219760000193;35,16666667;41,66666667;38,16666667;38,33333333;41,33333333;45,16666667;40,16666667;6
20132;341001000243;341001000243;45,5;45;42;42;50,5;40,5;49,5;2
20131;317873000906;317873000906;55,5;52,875;50;53,875;57,75;50,375;50,125;8
20132;268296000071;268296000089;43;42,33333333;39;42,66666667;44,33333333;48;34,66666667;3
20131;113188000036;113188000036;45;44;30;46;36;40;33;1
20132;376001023454;376001023454;42,25;42,375;40;46,875;44,5;43,375;44,25;8
20132;305001012601;305001012601;65,76923077;54,15384615;48,38461538;55,84615385;57,76923077;55,92307692;74,84615385;13
20131;115051000155;115051000155;51,18181818;46,18181818;40,63636364;46,45454545;49,18181818;49;41,63636364;11
20132;419355000363;219355000682;37,9;39,2;32,5;40,1;41,3;37,2;38,4;10
20131;152001003008;152001003008;54,2;47,6;44,4;50;55,2;51,2;46;5
20131;376001041516;376001041516;35;40;32,33333333;37,33333333;34,33333333;35,66666667;40,66666667;3
20132;373268001213;373268001213;37,8;39,4;40;44,4;42,2;35,8;42,4;5
20132;344430002814;344430002814;37,75;39,75;27,5;39,5;39,75;41,25;39,75;4
20132;252838001253;252838001253;43,2;40,8;41,4;38,6;41,8;38,4;40,6;5
20131;341319000871;341319000871;39,5;42,5;38;44;38,5;34;40,5;2
20131;313001000916;313001000916;58;66;53;59;58;47;68;1
20131;311769000505;311769000505;91;69;65;62;94;80;72;1
20132;376001008803;376001008803;35;43;42;47;17;44;37;1
20131;105088000427;105088000427;43;41;44,5;44;34;41,5;57,5;2
20131;170820000121;170820000121;43,5;34,5;43;42;36;48,5;36;2
20131;311001005770;311001005770;55;53;50;59;52;52;54;1
20131;315176000005;315176000005;39;43,33333333;36,33333333;40,66666667;44,33333333;38,33333333;37;3
20131;119256000285;119256000285;48;46;41;37;34;40;43;1
20131;154206000012;154206000012;29;37;30,33333333;41,33333333;37,33333333;41,33333333;38;3
20132;205674000121;205674000121;47,25;43,75;43,375;44;47;44,125;37,875;8
20131;311001108340;311001108340;31;48;35;47;41;34;47;1
20131;173408000663;173408000663;55,2;50;50,6;49,4;51,2;46,8;48,6;5
20131;150001005903;150001005903;51;50;43;59;67;47;60;1
20131;213001000091;213001000091;36,5;42,5;35,5;42,5;38,5;38,5;42,5;2
20131;115600000014;315600000226;45;48;46;47;52;45;46;1
20131;152835004923;152835004923;51,33333333;40;35,33333333;44,66666667;42,33333333;40,66666667;38;3
20131;176130000399;176130000356;58;56;44,5;51,5;51,5;46;55;2
20131;111001014524;111001014524;46;43,4;43,2;44,6;47,8;44,6;46,4;5
20131;168296000017;168296000017;54;50,14285714;48;50,42857143;52,28571429;57,28571429;44,85714286;7
20131;295001004191;295001004191;31;28;35;42;43;43;33;1
20131;276616000581;276616000581;57;42;37;49;49,5;46;38;2
20132;311769001056;311769001056;42,75;50,5;35,5;45,75;46,5;45,25;35;4
20132;311001076375;311001076375;46,33333333;46,83333333;39,83333333;47,16666667;47,33333333;46,5;60,83333333;6
20131;311001035873;311001035873;58,5;47;47;49;52,5;43,5;58,5;2
20131;115180000013;115180000013;65;56;59;49;50;52;52;1
20131;176248000008;176248000202;42;41;35;39;47;34;40;1
20131;381001002124;381001002124;31;42;31,5;41;34,5;28,5;44;2
20131;305001017590;305001017590;65;58;35;46;49;47;77;1
20131;341396002096;341396002096;45;31;26;51;49;31;43;1
20131;320001000068;320001000068;84;58;59;57;71;63;57;1
20132;327001017917;327001017917;28;36;33;38;38;31;35;1
20131;313074000019;313074000019;34,5;37;30;41;46;43;40;2
20131;105368000066;105368000066;38;39;30;42;36;31;43;1
20131;325769000433;325769000433;55;39;38;46;45;45;60;1
20131;311001004897;311001004897;48;48,2;43;42,8;43,6;41,4;51;5
20131;176248000008;176248000008;50,6;44;41,2;46;44,2;42,4;48,8;5
20131;370001038909;370001038909;51,5;48;35,5;45;48,5;40,5;42,5;2
20132;311102001082;311102001082;37;47;40,33333333;41,33333333;42,33333333;46;38,66666667;3
20131;111001045225;111001045225;43;41;36,5;46;41;38,25;45;4
20131;354810002014;354810002014;73;59;56;65;67;70;70;1
20131;311001047502;311001047502;61;53;46;59;52;50;52;1
20132;305736001719;305736001719;38;40;36;43;38;34;43;1
20131;305001015716;305001015716;35;39;30;37;43;43;39;1
20131;311001008990;311001008990;41,33333333;43,66666667;39,33333333;43,33333333;43,66666667;44,66666667;42,33333333;3
20131;219532001252;219532001252;55;47;33;49;41;43;45;1
20131;152838001194;152838001194;37,2;41,4;39,6;42,6;46,4;39,4;38,2;5
20131;113001000437;113001000437;38;38;23;37;39;23;33;1
20132;252621000348;252621000348;40,875;37,875;35,875;38,5;38,875;32,75;36,75;8
20131;344874000087;344874000087;41,5;43;33,5;36;43;41,5;37,5;2
20131;363001001812;363001001812;48;48;50;62;54;45;39;1
20131;147555000627;147555000627;29,75;38,75;35,25;42;40,5;35,75;38,25;4
20131;311001105782;311001105782;45;46;33;51;49;43;43;1
20131;125151000336;125151000336;61,5;45;35,5;52,5;44;51;44;2
20131;308001001358;308001001358;45;40,66666667;28;46,33333333;41,66666667;35,66666667;48;3
20131;108001002673;108001002673;27;39;35;42;45;23;17;1
20131;363001002771;363001002771;49,66666667;43,83333333;37,33333333;47;41,83333333;47,16666667;49,16666667;6
20131;252411000612;252411000612;48;39;38;44;47;47;47;1
20131;305001015503;305001015503;57;61;64;55;71;62;94;1
20131;276364000036;276364000036;48;48;46;42;43;45;47;1
20131;152473000517;152473000517;38,5;49;44,5;49;42;48,5;39;2
20132;315686000177;315686000177;43,57142857;41,85714286;38,42857143;42,42857143;43,85714286;46,28571429;42,57142857;7
20131;323001009340;323001009340;31;44;33;41;30;43;29;1
20131;111001013161;111001013161;53,33333333;47,66666667;40;47;46;40,33333333;46,33333333;3
20131;154174000155;154174000031;69;69;62;62;67;66;57;1
20131;168322000080;168322000080;65;46;43;46;49;47;42;1
20131;311001008540;311001008540;49,5;44;36,5;48;42;43,5;53,5;2
20131;376001023918;376001023918;55;53;65;49;47;47;70;1
20131;354001007439;354001007439;38;43;46;42;39;37;45;1
20132;376001015826;376001015826;29,33333333;39,33333333;34,33333333;38,66666667;43;41;40,33333333;3
20132;318001003909;318001003909;45,5;48;36;43;41;31,5;39;2
20131;217272000131;217272000131;61;51;41;47;52;63;56;1
20131;311001109010;311001109010;54,5;53;49;52;53,5;46;59;2
20131;315816000191;315816000191;42;39;30;34;36;45;43;1
20131;341548000191;341548000191;48;45;35;46,5;50,5;37;42;2
20131;305045010151;305045010151;35;34;26;46;39;40;42;1
20131;325873000321;325873000321;50,75;50;42,5;46,5;47,75;45,25;44,5;4
20131;368190001412;368190001412;67;65,5;63;53;57;57,5;60,5;2
20131;219821000663;219821000663;39,4;41,4;35,8;44;44,2;40,2;38,4;5
20131;111001045730;111001045730;61;54;59;62;62;52;50;1
20131;117495005407;117495005407;62;42;38;48;51,5;55;41;2
20131;111001108901;111001108901;61,33333333;46,66666667;49,33333333;50,33333333;55,33333333;45;50,66666667;3
20131;385001001506;385001001506;56,5;47;42;47,66666667;50,16666667;51,83333333;51,33333333;6
20131;125645000258;125645000258;49,5;48,5;44,5;41,5;42;40;38,5;2
20131;270215000017;270215000017;38;34;23;37;45;27;46;1
20131;376001042483;376001042483;39,5;43,5;35,5;49;39,5;38,5;40;2
20131;252110000081;252110000081;38;46;35;42;49;40;45;1
20131;225288000206;225288000206;61;58;59;57;62;55;47;1
20131;217444000821;217444000821;45;47;35;51;49;40;46;1
20131;350001002334;350001002334;48;41;40,5;40;46;25,5;31;2
20131;108001016593;108001016593;58;54;48;42;50;37;50;1
20131;105642000019;105642000019;53;42,5;51;49;42;35;42,5;2
20131;476130000961;476130000961;38;41;41;39;36;37;43;1
20131;154001006999;154001001687;38;44;41;49;45;43;39;1
20131;268615000941;268615000941;31;47;30;41;41;43;37;1
20132;305001022526;305001022526;58;74;53;53;55;56;100;1
