n;estrato;grado;prueba;NoHoja;establecimiento;enteTerr;municipio;sexo;sector;zona;zonaStab;nivel;disSenso;copietas;weight;score1;score2;score3;score4;score5
38;120391919;5;M;06125576;105001000418;03;05001;2;1;1;1;3;0;0;11;0,45;-0,09;0,78;0,75;0,92
38;120391919;5;M;06125577;105001000418;03;05001;2;1;1;1;3;0;0;11;-0,41;0,01;-0,49;0,06;0,22
38;120391919;5;M;06125579;105001000418;03;05001;2;1;1;1;3;0;0;11;-0,43;-0,52;-0,78;-0,84;-0,74
38;120391919;5;M;06125580;105001000418;03;05001;2;1;1;1;3;0;0;11;0,04;-0,30;0,58;0,02;-0,16
38;120391919;5;M;06125583;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,20;-0,27;0,00;0,16;-0,14
38;120391919;5;M;06125584;105001000418;03;05001;1;1;1;1;3;0;0;11;1,36;1,61;1,03;1,14;1,28
38;120391919;5;M;06125585;105001000418;03;05001;2;1;1;1;3;0;0;11;-0,40;-0,43;-0,61;-0,28;-0,52
38;120391919;5;M;06125586;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,35;-0,78;-0,52;-0,24;-0,67
38;120391919;5;M;06125589;105001000418;03;05001;1;1;1;1;3;0;0;11;-1,02;-1,32;-1,30;-1,31;-1,32
38;120391919;5;M;06125590;105001000418;03;05001;2;1;1;1;3;0;0;11;-0,29;0,07;-0,39;0,76;-0,36
38;120391919;5;M;06125593;105001000418;03;05001;1;1;1;1;3;0;0;11;0,37;0,46;-0,22;0,11;-0,04
38;120391919;5;M;06125594;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,94;-1,04;-0,97;-0,89;-0,51
38;120391919;5;M;06125595;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,80;-0,29;-0,34;-0,85;-0,32
38;120391919;5;M;06125596;105001000418;03;05001;1;1;1;1;3;0;0;11;1,08;1,11;1,40;1,65;0,93
38;120391919;5;M;06125598;105001000418;03;05001;1;1;1;1;3;0;0;11;-1,14;-0,62;-1,03;-1,00;-0,76
38;120391919;5;M;06125599;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,04;-1,02;-0,77;-0,74;-0,55
38;120391919;5;M;06125602;105001000418;03;05001;1;1;1;1;3;0;0;11;-1,58;-1,11;-1,47;-1,80;-1,89
38;120391919;5;M;06125603;105001000418;03;05001;2;1;1;1;3;0;0;11;0,59;0,00;0,10;0,93;0,89
38;120391919;5;M;06125604;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,66;0,15;0,29;-0,19;-0,28
38;120391919;5;M;06125605;105001000418;03;05001;1;1;1;1;3;0;0;11;-0,38;-0,29;-0,25;-0,21;-0,61
37;120391919;5;M;06125607;105001000418;03;05001;1;1;1;1;3;1;0;12;-1,38;-0,85;-1,01;-1,14;-0,73
37;120391919;5;M;06125608;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,04;0,05;0,22;0,41;-0,07
37;120391919;5;M;06125611;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,62;-1,29;-0,84;-0,67;-0,92
37;120391919;5;M;06125612;105001000418;03;05001;2;1;1;1;3;0;0;12;1,69;1,52;1,41;0,87;1,41
37;120391919;5;M;06125613;105001000418;03;05001;2;1;1;1;3;0;0;12;0,00;0,06;-0,06;0,17;-0,77
37;120391919;5;M;06125614;105001000418;03;05001;1;1;1;1;3;0;0;12;0,54;0,43;0,78;0,65;-0,55
37;120391919;5;M;06125616;105001000418;03;05001;2;1;1;1;3;0;0;12;-1,07;-0,78;-1,30;-0,60;-0,99
37;120391919;5;M;06125617;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,86;-1,01;-0,71;-0,36;-0,67
37;120391919;5;M;06125620;105001000418;03;05001;1;1;1;1;3;0;0;12;-1,15;-0,38;-0,71;-0,42;-0,45
37;120391919;5;M;06125621;105001000418;03;05001;1;1;1;1;3;0;0;12;0,80;0,40;0,71;0,41;0,33
37;120391919;5;M;06125622;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,44;-0,30;-0,56;-0,14;-0,15
37;120391919;5;M;06125623;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,45;-0,26;0,05;-0,23;-0,17
37;120391919;5;M;06125626;105001000418;03;05001;1;1;1;1;3;0;0;12;-1,24;-1,31;-1,84;-1,38;-1,25
37;120391919;5;M;06125627;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,27;-0,35;-0,40;0,43;-0,38
37;120391919;5;M;06125630;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,11;-0,40;-0,65;-0,13;0,07
37;120391919;5;M;06125631;105001000418;03;05001;1;1;1;1;3;0;0;12;0,95;1,32;0,85;0,98;0,60
37;120391919;5;M;06125632;105001000418;03;05001;1;1;1;1;3;0;0;12;-0,29;-0,30;0,23;-0,10;-0,40
37;120391919;5;M;06125633;105001000418;03;05001;1;1;1;1;3;0;0;12;0,47;0,23;1,58;0,15;1,28
37;120391919;5;M;06125635;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,26;-0,02;0,10;-0,08;-0,28
37;120391919;5;M;06125636;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,95;-1,07;-1,04;-0,71;-0,97
37;120391919;5;M;06125639;105001000418;03;05001;2;1;1;1;3;0;0;12;-1,11;-1,48;-1,51;-1,61;-1,39
37;120391919;5;M;06125640;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,10;-0,50;0,24;-0,01;0,63
37;120391919;5;M;06125641;105001000418;03;05001;2;1;1;1;3;0;0;12;-0,71;-0,86;-0,98;-0,66;-0,65
42;120391919;5;M;06289331;105001001279;03;05001;2;1;1;1;3;0;0;11;0,31;0,79;0,86;1,13;0,39
42;120391919;5;M;06289332;105001001279;03;05001;1;1;1;1;3;0;0;11;0,52;0,12;0,55;-0,05;0,36
42;120391919;5;M;06289333;105001001279;03;05001;2;1;1;1;3;0;0;11;1,51;2,06;2,85;1,18;1,65
42;120391919;5;M;06289334;105001001279;03;05001;2;1;1;1;3;0;0;11;0,19;0,67;-0,29;0,58;-0,13
42;120391919;5;M;06289336;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,16;-0,17;-0,03;0,26;-0,18
42;120391919;5;M;06289337;105001001279;03;05001;1;1;1;1;3;0;0;11;-0,48;-0,25;0,80;0,06;-0,56
42;120391919;5;M;06289340;105001001279;03;05001;2;1;1;1;3;0;0;11;0,15;-0,24;0,12;0,34;-0,25
42;120391919;5;M;06289341;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,56;-0,51;0,04;0,16;-0,39
42;120391919;5;M;06289342;105001001279;03;05001;2;1;1;1;3;0;0;11;-1,48;-1,48;-1,30;-1,57;-1,48
42;120391919;5;M;06289343;105001001279;03;05001;2;1;1;1;3;0;0;11;0,60;0,11;0,87;0,38;0,11
42;120391919;5;M;06289346;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,90;-1,48;-1,05;-0,62;-0,85
42;120391919;5;M;06289347;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,70;-0,39;-0,20;-0,58;-0,12
42;120391919;5;M;06289350;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,09;0,79;0,25;0,62;-0,13
42;120391919;5;M;06289351;105001001279;03;05001;2;1;1;1;3;0;0;11;0,79;0,06;0,74;0,75;0,20
42;120391919;5;M;06289352;105001001279;03;05001;2;1;1;1;3;0;0;11;0,36;0,23;0,71;0,04;0,34
42;120391919;5;M;06289353;105001001279;03;05001;2;1;1;1;3;0;0;11;0,18;0,04;0,55;0,64;0,52
42;120391919;5;M;06289355;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,19;-0,45;-0,95;-1,02;-1,12
42;120391919;5;M;06289356;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,45;-0,24;-0,54;-0,67;-0,57
42;120391919;5;M;06289359;105001001279;03;05001;2;1;1;1;3;0;0;11;0,78;0,33;0,46;0,72;-0,06
42;120391919;5;M;06289360;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,93;-0,87;-0,55;-1,41;-0,60
42;120391919;5;M;06289361;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,45;-0,29;-0,14;-0,35;-0,38
42;120391919;5;M;06289362;105001001279;03;05001;2;1;1;1;3;0;0;11;0,43;0,40;0,26;0,19;0,03
42;120391919;5;M;06289365;105001001279;03;05001;2;1;1;1;3;0;0;11;-1,34;-1,02;-1,52;-0,53;-0,57
42;120391919;5;M;06289366;105001001279;03;05001;3;1;1;1;3;0;0;11;0,02;1,16;0,16;0,03;-0,27
42;120391919;5;M;06289369;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,92;-1,29;-0,43;-0,62;-0,88
42;120391919;5;M;06289370;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,34;-0,44;-0,44;-0,51;-0,46
42;120391919;5;M;06289371;105001001279;03;05001;2;1;1;1;3;0;0;11;-1,34;-0,81;-0,90;-1,09;-1,29
42;120391919;5;M;06289372;105001001279;03;05001;2;1;1;1;3;0;0;11;-0,43;0,37;-0,14;0,16;0,05
110;120391919;5;M;06246497;105001001279;03;05001;1;1;1;1;3;0;0;12;0,26;0,52;0,62;0,76;0,88
110;120391919;5;M;06246498;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,11;-0,04;-0,34;0,44;-0,52
110;120391919;5;M;06246201;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,38;-0,82;-0,53;-0,47;-0,17
110;120391919;5;M;06246202;105001001279;03;05001;1;1;1;1;3;0;0;12;0,45;0,60;0,37;1,03;-0,05
110;120391919;5;M;06246203;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,11;-0,29;-0,54;0,60;0,28
110;120391919;5;M;06246204;105001001279;03;05001;2;1;1;1;3;0;0;12;0,13;-0,54;0,11;-0,38;0,86
110;120391919;5;M;06246207;105001001279;03;05001;1;1;1;1;3;0;0;12;0,41;-0,44;-0,53;-0,07;-0,10
110;120391919;5;M;06246208;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,06;-0,72;-0,96;-1,10;-1,00
110;120391919;5;M;06246211;105001001279;03;05001;1;1;1;1;3;0;0;12;0,56;0,03;0,48;-0,18;0,20
110;120391919;5;M;06246212;105001001279;03;05001;2;1;1;1;3;0;0;12;0,59;0,32;0,77;0,24;0,79
110;120391919;5;M;06246213;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,92;-0,78;-1,00;-0,86;-1,32
110;120391919;5;M;06246214;105001001279;03;05001;2;1;1;1;3;0;0;12;1,45;1,20;0,86;1,16;1,95
110;120391919;5;M;06246216;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,09;-0,35;-0,40;-0,87;-0,28
110;120391919;5;M;06246217;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,58;-0,10;-0,21;-0,31;0,05
110;120391919;5;M;06246220;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,57;-0,23;-0,05;-0,32;-0,76
110;120391919;5;M;06246221;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,33;-0,06;-0,31;0,40;0,19
110;120391919;5;M;06246222;105001001279;03;05001;1;1;1;1;3;0;0;12;0,83;0,50;1,08;0,36;1,23
110;120391919;5;M;06246223;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,58;-0,51;-0,94;-0,44;-1,03
110;120391919;5;M;06246226;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,34;-1,23;-1,09;-1,67;-1,11
110;120391919;5;M;06246227;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,57;-0,79;-0,62;-0,62;-0,25
110;120391919;5;M;06246229;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,47;0,19;-0,40;-0,56;0,37
110;120391919;5;M;06246231;105001001279;03;05001;1;1;1;1;3;0;0;12;0,12;0,07;-0,06;0,24;0,28
110;120391919;5;M;06246232;105001001279;03;05001;2;1;1;1;3;0;0;12;0,41;1,11;0,52;0,23;0,69
110;120391919;5;M;06246235;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,13;0,10;0,19;0,09;-0,15
110;120391919;5;M;06246236;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,45;-0,97;-0,91;-0,96;-0,71
110;120391919;5;M;06246237;105001001279;03;05001;1;1;1;1;3;0;0;12;1,17;1,58;1,37;0,95;1,36
110;120391919;5;M;06246238;105001001279;03;05001;2;1;1;1;3;0;0;12;1,44;0,07;0,08;0,51;0,87
110;120391919;5;M;06246241;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,06;0,23;0,20;-0,48;-0,33
110;120391919;5;M;06246242;105001001279;03;05001;1;1;1;1;3;0;0;12;0,17;-0,31;-0,10;0,02;-0,21
110;120391919;5;M;06246245;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,21;-1,10;-0,85;-0,25;-0,05
110;120391919;5;M;06246246;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,33;0,24;0,46;0,62;0,13
110;120391919;5;M;06246247;105001001279;03;05001;2;1;1;1;3;0;0;12;0,50;0,44;0,17;-0,18;0,17
110;120391919;5;M;06246248;105001001279;03;05001;2;1;1;1;3;0;0;12;0,87;1,08;1,32;0,48;1,18
110;120391919;5;M;06246250;105001001279;03;05001;2;1;1;1;3;0;0;12;1,50;1,18;0,96;0,73;1,68
110;120391919;5;M;06246251;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,98;-0,63;-0,73;-0,20;-0,21
110;120391919;5;M;06246254;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,14;-0,45;-0,29;-0,31;0,10
110;120391919;5;M;06246255;105001001279;03;05001;1;1;1;1;3;0;0;12;-1,02;-0,88;-0,74;-0,54;-1,06
110;120391919;5;M;06246256;105001001279;03;05001;2;1;1;1;3;0;0;12;0,59;0,89;0,75;1,30;0,72
110;120391919;5;M;06246257;105001001279;03;05001;2;1;1;1;3;0;0;12;0,72;0,05;-0,23;0,40;0,43
110;120391919;5;M;06246260;105001001279;03;05001;2;1;1;1;3;0;0;12;0,58;0,62;0,68;0,40;0,18
110;120391919;5;M;06246261;105001001279;03;05001;2;1;1;1;3;0;0;12;0,43;1,01;0,99;1,06;1,45
110;120391919;5;M;06246263;105001001279;03;05001;1;1;1;1;3;0;0;12;0,52;1,19;0,98;0,95;0,70
110;120391919;5;M;06246264;105001001279;03;05001;2;1;1;1;3;0;0;12;0,25;0,43;0,56;0,02;0,29
110;120391919;5;M;06246265;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,27;-0,74;-1,18;-1,14;-0,97
110;120391919;5;M;06246266;105001001279;03;05001;1;1;1;1;3;0;0;12;0,15;-0,02;-0,45;0,14;-0,35
110;120391919;5;M;06246269;105001001279;03;05001;1;1;1;1;3;0;0;12;1,28;1,37;0,95;0,88;0,69
110;120391919;5;M;06246270;105001001279;03;05001;1;1;1;1;3;0;0;12;0,21;0,71;-0,17;0,64;0,33
110;120391919;5;M;06246271;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,64;0,05;-0,45;-0,23;-0,03
110;120391919;5;M;06246272;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,01;-0,12;-0,53;-0,07;-0,56
110;120391919;5;M;06246275;105001001279;03;05001;2;1;1;1;3;0;0;12;0,61;0,31;0,73;0,18;0,16
110;120391919;5;M;06246276;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,06;0,03;-0,51;-0,01;0,22
110;120391919;5;M;06246279;105001001279;03;05001;1;1;1;1;3;0;0;12;1,75;1,90;2,18;2,23;2,37
110;120391919;5;M;06246280;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,71;-0,96;-0,38;-1,03;-0,50
110;120391919;5;M;06246281;105001001279;03;05001;1;1;1;1;3;0;0;12;0,30;0,61;0,62;0,38;0,47
110;120391919;5;M;06246282;105001001279;03;05001;2;1;1;1;3;0;0;12;0,59;0,45;1,37;0,60;0,37
110;120391919;5;M;06246284;105001001279;03;05001;2;1;1;1;3;0;0;12;0,60;0,90;0,62;0,92;0,26
110;120391919;5;M;06246285;105001001279;03;05001;1;1;1;1;3;0;0;12;0,48;-0,20;0,63;0,36;0,23
110;120391919;5;M;06246288;105001001279;03;05001;2;1;1;1;3;0;0;12;-1,67;-0,95;-1,58;-0,73;-1,21
110;120391919;5;M;06246289;105001001279;03;05001;1;1;1;1;3;0;0;12;-1,12;-1,44;-1,42;-1,55;-1,36
110;120391919;5;M;06246290;105001001279;03;05001;1;1;1;1;3;0;0;12;-0,93;-1,29;-1,26;-0,66;-0,69
110;120391919;5;M;06246291;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,81;-1,34;-0,79;-1,16;-0,67
110;120391919;5;M;06246293;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,90;-1,03;-0,48;-0,55;-0,99
110;120391919;5;M;06246294;105001001279;03;05001;2;1;1;1;3;0;0;12;-0,24;-0,13;0,07;0,42;-0,63
45;120391909;5;M;06151485;105001001317;03;05001;2;1;1;1;4;0;0;18;1,15;1,72;1,83;1,82;1,60
45;120391909;5;M;06151486;105001001317;03;05001;2;1;1;1;4;0;0;18;0,73;0,85;1,97;1,67;1,14
45;120391909;5;M;06151487;105001001317;03;05001;2;1;1;1;4;0;0;18;0,51;0,51;1,68;0,75;1,04
45;120391909;5;M;06151488;105001001317;03;05001;2;1;1;1;4;0;0;18;0,20;0,21;0,85;0,69;0,42
45;120391909;5;M;06151490;105001001317;03;05001;2;1;1;1;4;0;0;18;1,09;2,04;0,48;1,60;1,10
45;120391909;5;M;06151491;105001001317;03;05001;2;1;1;1;4;0;0;18;0,72;0,32;0,71;0,75;0,67
45;120391909;5;M;06151494;105001001317;03;05001;2;1;1;1;4;0;0;18;0,92;0,77;-0,06;0,29;0,22
45;120391909;5;M;06151495;105001001317;03;05001;2;1;1;1;4;0;0;18;0,54;0,20;0,42;0,47;0,91
45;120391909;5;M;06151496;105001001317;03;05001;2;1;1;1;4;0;0;18;0,91;0,92;0,35;1,21;0,31
45;120391909;5;M;06151497;105001001317;03;05001;2;1;1;1;4;0;0;18;3,63;3,68;2,71;2,54;3,18
45;120391909;5;M;06151500;105001001317;03;05001;2;1;1;1;4;0;0;18;0,65;0,42;0,43;0,40;0,50
45;120391909;5;M;06151501;105001001317;03;05001;2;1;1;1;4;0;0;18;1,53;0,87;0,47;1,46;1,01
45;120391909;5;M;06151504;105001001317;03;05001;2;1;1;1;4;0;0;18;1,52;1,54;1,29;1,26;1,54
45;120391909;5;M;06151505;105001001317;03;05001;2;1;1;1;4;0;0;18;1,74;1,61;0,94;0,67;1,60
45;120391909;5;M;06151506;105001001317;03;05001;2;1;1;1;4;0;0;18;1,37;0,78;1,19;1,63;1,29
45;120391909;5;M;06151507;105001001317;03;05001;2;1;1;1;4;0;0;18;0,64;0,86;1,01;0,69;0,59
45;120391909;5;M;06151509;105001001317;03;05001;2;1;1;1;4;0;0;18;2,69;2,64;1,97;3,08;1,94
45;120391909;5;M;06151510;105001001317;03;05001;2;1;1;1;4;0;0;18;1,97;1,40;1,28;2,40;2,15
45;120391909;5;M;06151513;105001001317;03;05001;2;1;1;1;4;0;0;18;-0,23;-0,37;0,34;0,18;0,19
45;120391909;5;M;06151514;105001001317;03;05001;2;1;1;1;4;0;0;18;3,69;2,97;3,30;2,76;2,01
45;120391909;5;M;06151515;105001001317;03;05001;2;1;1;1;4;0;0;18;-0,25;0,19;0,13;0,27;0,23
45;120391909;5;M;06151516;105001001317;03;05001;2;1;1;1;4;0;0;18;0,89;0,33;0,55;1,22;0,74
45;120391909;5;M;06151519;105001001317;03;05001;2;1;1;1;4;0;0;18;1,01;1,13;0,76;1,16;1,14
45;120391909;5;M;06151520;105001001317;03;05001;2;1;1;1;4;0;0;18;2,34;2,13;2,23;1,84;1,31
45;120391909;5;M;06151523;105001001317;03;05001;2;1;1;1;4;0;0;18;0,90;-0,06;0,42;0,72;0,89
45;120391909;5;M;06151524;105001001317;03;05001;2;1;1;1;4;0;0;18;0,12;0,00;0,35;0,21;0,98
45;120391909;5;M;06151525;105001001317;03;05001;2;1;1;1;4;0;0;18;0,77;0,60;0,27;0,08;0,46
45;120391909;5;M;06151526;105001001317;03;05001;2;1;1;1;4;0;0;18;0,62;1,48;0,66;0,07;1,01
45;120391909;5;M;06151528;105001001317;03;05001;2;1;1;1;4;0;0;18;0,98;1,54;1,69;1,81;0,76
45;120391909;5;M;06151529;105001001317;03;05001;2;1;1;1;4;0;0;18;2,10;2,32;1,88;2,56;2,12
45;120391909;5;M;06151532;105001001317;03;05001;2;1;1;1;4;0;0;19;1,71;1,87;1,65;2,08;1,91
45;120391909;5;M;06151533;105001001317;03;05001;2;1;1;1;4;0;0;19;2,33;1,94;1,74;2,46;2,97
45;120391909;5;M;06151534;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,43;0,08;-0,32;-0,02;0,44
45;120391909;5;M;06151535;105001001317;03;05001;2;1;1;1;4;0;0;19;0,15;-0,01;0,59;0,62;0,17
45;120391909;5;M;06151538;105001001317;03;05001;2;1;1;1;4;0;0;19;1,74;1,51;1,07;2,00;1,60
45;120391909;5;M;06151539;105001001317;03;05001;2;1;1;1;4;0;0;19;0,47;0,05;0,19;0,56;0,12
45;120391909;5;M;06151542;105001001317;03;05001;2;1;1;1;4;0;0;19;1,71;1,02;1,33;1,02;1,49
45;120391909;5;M;06151543;105001001317;03;05001;2;1;1;1;4;0;0;19;1,59;1,82;1,77;1,63;1,29
45;120391909;5;M;06151544;105001001317;03;05001;2;1;1;1;4;0;0;19;2,42;2,73;1,73;1,54;1,68
45;120391909;5;M;06151545;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,06;-0,97;-0,42;-0,92;-0,66
45;120391909;5;M;06151547;105001001317;03;05001;2;1;1;1;4;0;0;19;1,99;2,41;2,07;1,96;1,72
45;120391909;5;M;06151548;105001001317;03;05001;2;1;1;1;4;0;0;19;1,51;2,55;2,05;1,89;2,09
45;120391909;5;M;06151551;105001001317;03;05001;2;1;1;1;4;0;0;19;0,00;0,03;0,52;0,31;0,19
45;120391909;5;M;06151552;105001001317;03;05001;2;1;1;1;4;0;0;19;1,98;1,76;2,15;1,80;2,54
45;120391909;5;M;06151553;105001001317;03;05001;2;1;1;1;4;0;0;19;1,80;1,37;1,81;1,16;0,96
45;120391909;5;M;06151554;105001001317;03;05001;2;1;1;1;4;0;0;19;1,03;0,78;1,55;1,23;1,51
45;120391909;5;M;06151557;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,14;-0,38;-0,18;0,38;0,26
45;120391909;5;M;06151558;105001001317;03;05001;2;1;1;1;4;0;0;19;1,07;0,85;1,34;1,45;0,83
45;120391909;5;M;06151561;105001001317;03;05001;2;1;1;1;4;0;0;19;1,15;1,19;1,79;0,90;1,10
45;120391909;5;M;06151562;105001001317;03;05001;2;1;1;1;4;0;0;19;1,11;0,78;0,84;1,17;1,67
45;120391909;5;M;06151563;105001001317;03;05001;2;1;1;1;4;0;0;19;0,17;-0,23;-0,24;-0,50;0,19
45;120391909;5;M;06151564;105001001317;03;05001;2;1;1;1;4;0;0;19;1,09;1,37;1,26;1,08;1,56
45;120391909;5;M;06151566;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,06;0,29;-0,01;0,50;-0,21
45;120391909;5;M;06151567;105001001317;03;05001;2;1;1;1;4;0;0;19;1,22;0,85;0,38;1,48;0,52
45;120391909;5;M;06151570;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,05;-0,17;0,04;-0,19;-0,32
45;120391909;5;M;06151571;105001001317;03;05001;2;1;1;1;4;0;0;19;2,35;1,24;1,85;2,30;2,26
45;120391909;5;M;06151572;105001001317;03;05001;2;1;1;1;4;0;0;19;-0,21;0,22;-0,05;0,24;0,40
45;120391909;5;M;06151573;105001001317;03;05001;2;1;1;1;4;0;0;19;1,40;3,05;2,40;2,31;2,67
43;130391909;5;M;06088463;105001002003;03;05001;1;1;1;1;4;0;0;18;0,03;0,18;-0,61;-0,44;0,29
43;130391909;5;M;06088464;105001002003;03;05001;1;1;1;1;4;0;0;18;-0,43;0,38;0,16;-0,11;-0,52
43;130391909;5;M;06088467;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,79;-0,78;-0,36;-1,30;-0,84
43;130391909;5;M;06088468;105001002003;03;05001;1;1;1;1;4;0;0;18;0,66;0,10;0,21;0,31;0,76
43;130391909;5;M;06088469;105001002003;03;05001;1;1;1;1;4;0;0;18;0,70;1,65;0,95;1,01;1,03
43;130391909;5;M;06088470;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,78;-0,60;-0,78;-0,76;-0,68
43;130391909;5;M;06088472;105001002003;03;05001;1;1;1;1;4;0;0;18;-0,75;-0,25;-0,76;-0,09;-0,82
43;130391909;5;M;06088473;105001002003;03;05001;2;1;1;1;4;0;0;18;1,01;1,92;0,84;0,49;0,76
43;130391909;5;M;06088476;105001002003;03;05001;1;1;1;1;4;0;0;18;-1,18;-1,25;-1,69;-1,33;-0,68
43;130391909;5;M;06088477;105001002003;03;05001;3;1;1;1;4;0;0;18;1,64;1,51;1,31;1,35;1,19
43;130391909;5;M;06088478;105001002003;03;05001;2;1;1;1;4;0;0;18;0,11;-0,18;-0,21;-0,47;-0,04
43;130391909;5;M;06088479;105001002003;03;05001;1;1;1;1;4;0;0;18;0,97;0,76;0,22;0,56;0,63
43;130391909;5;M;06088482;105001002003;03;05001;2;1;1;1;4;0;0;18;0,63;0,23;1,20;0,28;0,74
43;130391909;5;M;06088483;105001002003;03;05001;2;1;1;1;4;0;0;18;0,98;0,37;1,12;0,36;0,25
43;130391909;5;M;06088486;105001002003;03;05001;2;1;1;1;4;1;0;18;-1,19;-0,39;-0,69;-0,96;-0,76
43;130391909;5;M;06088487;105001002003;03;05001;1;1;1;1;4;0;0;18;0,53;0,62;0,17;0,70;0,22
43;130391909;5;M;06088488;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,95;-0,78;-1,09;-0,26;-0,79
43;130391909;5;M;06088489;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,43;-0,49;-1,13;-0,52;-0,85
43;130391909;5;M;06088491;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,96;0,09;-0,69;-0,09;0,28
43;130391909;5;M;06088492;105001002003;03;05001;2;1;1;1;4;0;0;18;0,40;-0,20;0,35;-0,22;-0,06
43;130391909;5;M;06088495;105001002003;03;05001;2;1;1;1;4;0;0;18;1,10;0,67;1,26;1,13;1,66
43;130391909;5;M;06088496;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,69;-0,44;-0,21;-0,49;0,12
43;130391909;5;M;06088497;105001002003;03;05001;2;1;1;1;4;0;0;18;-0,65;0,03;-0,11;-0,35;-0,60
43;130391909;5;M;06088498;105001002003;03;05001;2;1;1;1;4;0;0;18;1,94;1,61;1,63;1,12;0,70
43;130391909;5;M;06088501;105001002003;03;05001;3;1;1;1;4;0;0;18;0,25;-0,02;-0,16;-0,20;-0,10
46;130391909;5;M;06088502;105001002003;03;05001;1;1;1;1;4;0;0;16;-1,12;-0,90;-1,18;-1,24;-0,48
46;130391909;5;M;06088503;105001002003;03;05001;1;1;1;1;4;0;0;16;0,36;0,43;-0,03;0,08;-0,06
46;130391909;5;M;06088504;105001002003;03;05001;1;1;1;1;4;0;0;16;0,72;0,23;0,42;0,30;0,62
46;130391909;5;M;06088505;105001002003;03;05001;1;1;1;1;4;0;0;16;-0,18;-0,17;-0,46;-0,29;-0,17
46;130391909;5;M;06088507;105001002003;03;05001;2;1;1;1;4;0;0;16;-0,71;-1,18;-0,56;-0,61;-0,64
46;130391909;5;M;06088508;105001002003;03;05001;1;1;1;1;4;0;0;16;-0,33;-0,81;-0,88;-0,02;-0,58
